0.05860199305360436, 0.4248779000603774
0.1007765376821037, 0.12270670309240139
0.12610517632008417, 0.4497372684285723
0.14777530024330315, 0.5017754556703989
0.16988181562759663, 0.2058960670966815
0.19341108673429735, 0.40584704778187597
0.2178370526240278, 0.41829616035293904
0.23595028724122874, 0.2307584244474865
0.25897740926943286, 0.2557104512765944
0.28048015016648625, 0.24941565389972553
0.30980206957155915, 0.46810456656763166
0.3293380599111673, 0.2763971999210908
0.35821163192472544, 0.3388370466460626
0.3997465342746635, 0.8137505155995002
0.42361057143369535, 0.6303674655220856
0.4436188210256992, 0.6032424483354356
0.4682241258720356, 0.6781911872836723
0.48896766518612383, 0.4073146382434346
0.5315367555191564, 0.24264261930524067
0.5548149520866086, 0.35509412306239196
0.583580920726203, 0.38003419396105953
0.6038402448574554, 0.44040865370245263
0.6285651090081956, 0.557023810235472
0.6471864706691135, 0.546568349065345
0.6735253854293075, 0.725680142992928
0.6957753719788857, 0.47980045552094974
0.7170748620584524, 0.4026727482499506
0.7410106348001266, 0.24428954872340547
0.7617063503924533, 0.45674643264925474
0.7843987063683262, 0.3650324902409716
0.8294008285459793, 0.5482720691531016
0.8529719454092215, 0.7628062959929698
0.8752637777153409, 0.5315098546756655
0.8972507337952307, 0.6939640485171656
0.9440940692607049, 0.5188664582349459
0.9648854322965545, 0.2646564762286211
